Word|Antonym1,Antonym2,Antonym3,Antonym4
unkindness|kindness
unknot|knot,ravel
unknowable|knowable
unknowingly|advertently,wittingly,knowingly
unknown|known
unlabeled|labeled
unlabelled|labeled
unlace|tie
unlaced|laced
unlamented|lamented
unlash|lash
unlaureled|laureled
unlaurelled|laureled
unlawful|lawful
unlawfully|lawfully
unlawfulness|lawfulness
unlax|strain,tense
unleaded gasoline|leaded gasoline
unleaded|leaded
unlearned|conditioned
unleavened|leavened
unlighted|lighted
unlikable|sympathetic
unlike|like
unlikeable|sympathetic
unlikelihood|likeliness,likelihood
unlikeliness|likeliness,likelihood
unlikely|likely,probable
unlikeness|similitude,likeness
unlimited|limited
unlined|lined
unlipped|lipped
unlisted security|listed security
unlisted|listed
unlit|lighted
unlivable|livable
unliveable|livable
unliveried|liveried
unloaded|loaded
unloading|loading
unlock|lock,lock
unlogical|logical
unloose|confine
unloosen|confine
unloved|loved
unloving|loving
unlubricated|lubricated
unluckily|luckily,fortunately
unlucky|lucky
unmade|made
unmake|make
unmalicious|malicious
unmalleability|malleability
unmalted|malted
unmanageable|manageable,wieldy
unmanageably|manageably
unmanful|manly
unmanfully|manfully
unmanlike|manly
unmanly|manly,manfully
unmanned|manned
unmarked|marked
unmarried|married
unmask|mask
unmated|mated
unmeasurable|measurable
unmeasured|measured
unmelodic|melodious
unmelodious|tuneful,melodious
unmelodiously|melodiously
unmelted|melted
unmemorably|memorably
unmentionable|overgarment
unmerciful|merciful
unmercifulness|mercifulness
unmerited|merited
unmilitary|military
unmindful|mindful
unmindfully|mindfully
unmindfulness|heedfulness,mindfulness
unmined|mined
unmitigated|mitigated
unmixable|miscible
unmodifiable|modifiable
unmodified|modified
unmodulated|modulated
unmoral|moral,immoral
unmotivated|motivated
unmotorised|motorized
unmotorized|motorized
unmourned|lamented
unmoved|moved
unmoving|moving
unmown|mown
unmusical|musical,musical,melodious
unmusically|musically
unmuzzle|muzzle
unmyelinated|myelinated
unnatural|unaffected,natural
unnaturally|naturally
unnaturalness|naturalness
unnecessarily|necessarily
unnecessary|necessary
unneeded|necessary
unneighborliness|neighborliness
unneurotic|neurotic
unnoticeable|noticeable,obtrusive
unnoticeably|perceptibly
unnoticed|noticed
unobjectionable|dirty
unobligated|obligated
unobliging|accommodating
unobstructed|obstructed
unobtrusive|obtrusive
unobtrusively|obtrusively
unobtrusiveness|obtrusiveness
unobvious|obvious
unoccupied|occupied
unoffending|offensive,offending
unofficial|official
unofficially|officially
unoiled|oiled
unopen|open
unopposable|opposable
unopposed|opposed
unordered|ordered
unorganised|organized
unorganized|organized
unoriented|oriented
unoriginal|original
unoriginality|originality
unorthodox|orthodox
unorthodoxy|orthodoxy
unostentatious|ostentatious
unowned|owned
unpack|pack
unpackaged|packaged
unpaid|paid
unpaintable|paintable
unpainted|painted
unpalatability|palatability
unpalatable|palatable
unpalatableness|palatability
unpalatably|palatably
unpardonable|pardonable
unpardonably|forgivably,pardonably,excusably
unparented|parented
unpassable|passable
unpatriotic|patriotic
unpatriotically|patriotically
unpatronised|patronized
unpatronized|patronized
unpatterned|patterned
unpaved|paved
unpeaceful|peaceful
unpeasant-smelling|fragrant
unperceivable|perceptible
unperceiving|perceptive
unperceptive|perceptive
unperceptiveness|perceptiveness
unpermissive|permissive
unpermissiveness|permissiveness
unperplexed|perplexed
unpersuasiveness|persuasiveness
unpick|knot,ravel
unpin|pin
unplanned|planned
unplanted|planted
unplayable|playable
unplayful|playful
unpleasant|pleasant
unpleasantly|pleasantly
unpleasantness|pleasantness
unpleasingness|pleasingness
unploughed|plowed
unplowed|plowed
unplug|plug in
unpointed|pointed
unpointedness|pointedness
unpolished|polished
unpopular|popular
unpopularity|popularity
unportable|portable
unposed|posed
unpotted|potted
unpowered|powered
unprecedented|precedented
unprecedentedly|precedentedly
unpredictability|predictability
unpredictable|predictable
unprejudiced|prejudiced
unpremeditated|premeditated
unprepared|prepared
unpresidential|presidential
unpretending|ostentatious
unpretentious|pretentious,ostentatious
unpretentiously|pretentiously
unpretentiousness|pretentiousness
unpreventable|preventable
unpriestly|priestly
unprincipled|principled
unprintable|printable
unprocessed|processed,refined
unproductive|productive
unproductively|profitably,fruitfully,productively
unproductiveness|productiveness
unprofessional|professional
unprofitability|profitability,profitableness
unprofitable|profitable
unprofitableness|profitability,profitableness
unprofitably|profitably,fruitfully,productively
unpronounceable|pronounceable
unprophetic|prophetic
unpropitious|propitious
unpropitiously|propitiously,auspiciously
unpropitiousness|propitiousness,auspiciousness
unprotected|protected
unprotective|protective
unproved|proved
unproven|proved
unprovocative|provocative
unprovoking|provocative
unpublishable|publishable
unpublished|published
unpunctual|punctual
unpunished|punished
unqualified|qualified
unquestionable|questionable
unquiet|quiet
unquietly|quietly
unquotable|quotable,repeatable
unraised|leavened
unravel|ravel,knot,ravel
unreactive|reactive
unreadably|legibly
unready|ready
unreal|natural,real,substantial
unrealistic|realistic
unrealistically|realistically
unreality|reality
unreasonable|reasonable
unreasonably|moderately,reasonably,reasonably
unreassuring|reassuring
unreceptive|receptive
unrecognisable|recognizably
unrecognizably|recognizably
unreconcilable|reconcilable
unreconciled|reconciled
unreconstructed|reconstructed
unrecorded|recorded
unrecoverable|recoverable
unrefined|refined
unreflected|reflected
unregenerate|docile,regenerate
unregenerated|regenerate
unregistered|registered
unregretful|regretful
unregretting|regretful
unregularity|regularity
unregulated|regulated
unrelated|related
unrelatedness|relatedness
unreliability|reliableness,reliability,dependableness,dependability
unreliable|dependable,reliable
unreliableness|reliableness,reliability,dependableness,dependability
unreliably|reliably,dependably,faithfully
unremarkably|remarkably
unremorseful|repentant,penitent
unrenewable|renewable
unrenewed|revived
unrentable|rentable
unrepeatable|quotable,repeatable
unrepentant|repentant,penitent
unrepentantly|repentantly,penitently
unreplaceable|replaceable
unreportable|reportable
unreported|reported
unreproducible|reproducible
unrequested|requested
unresentful|resentful
unreserved|reserved
unresolved|solved
unrespectability|reputability,respectability
unrespectable|respectable
unresponsive|responsive
unresponsiveness|responsiveness
unrestrained|restrained
unrestraint|restraint
unrestricted|restricted
unrestrictive|restrictive
unretentive|retentive
unreverberant|reverberant
unrevived|revived
unrewarding|rewarding
unrhetorical|rhetorical
unrhymed|rhymed
unrhythmic|rhythmical
unrhythmical|rhythmical
unrifled|rifled
unrigged|rigged
unrighteous|righteous
unrighteously|righteously
unrighteousness|righteousness
unrimed|rhymed
unripe|ripe
unripened|ripe
unroll|roll up,wind
unromantically|romantically
unsaddle|saddle
unsaddled|saddled
unsafe|safe,secure
unsalable|salable
unsaleable|salable
unsanitariness|sanitariness
unsanitary|sanitary
unsaponified|saponified
unsarcastic|sarcastic
unsatiable|satiate
unsatisfactorily|satisfactorily
unsatisfactoriness|satisfactoriness
unsatisfactory|satisfactory
unsaturated|saturated
unsavory|savory
unsavoury|savory
unscalable|scalable
unscheduled|scheduled
unscholarly|scholarly
unscientific|scientific
unscramble|scramble,knot,ravel
unscrew|screw
unscripted|scripted
unscrupulous|scrupulous
unscrupulousness|scrupulousness
unseal|seal
unsealed|sealed
unseamanlike|seamanlike
unseasonable|seasonable
unseasonableness|timeliness,seasonableness
unseasonably|seasonably
unseasoned|seasoned
unseaworthy|seaworthy
unsectarian|sectarian
unsecured bond|secured bond
unseductive|seductive
unseeable|visible
unseeded|seeded
unseemliness|seemliness
unselected|selected
unselfconsciously|self-consciously
unselfconsciousness|self-consciousness
unselfish|selfish
unselfishly|selfishly
unselfishness|selfishness
unsensational|sensational
unsent|sent
unsentimentally|sentimentally
unserviceable|serviceable
unservile|servile
unsettled|settled
unsexed|uncastrated
unsexy|sexy
unshaded|shaded
unshapely|shapely
unshared|shared
unshaved|shaven
unshaven|shaven
unsheared|sheared
unsheathe|sheathe
unsheathed|sheathed
unshelled|shelled
unshockable|shockable
unshod|calced,shod
unshoed|shod
unshorn|sheared
unshrinkable|shrinkable
unshuttered|shuttered
unsighted|sighted
unsigned|signed
unsilenced|silenced
unsimilarity|similarity
unsinkable|sinkable
unsized|sized
unskilled|skilled
unskillfulness|skillfulness
unsmilingly|smilingly
unsmooth|smooth
unsnarl|snarl,entangle
unsociability|sociability
unsociable|sociable
unsociableness|sociability
unsociably|sociably
unsocial|social
unsold|sold
unsolvability|solubility,solvability
unsolved|solved
unsound|sound
unsoundness|soundness,soundness
unsoured|soured
unspaced|spaced
unspecialised|specialized
unspecialized|specialized
unspecified|specified
unspell|spell
unsportingly|sportingly
unstable|stable
unstableness|stableness,stability
unstaged|staged
unstained|stained
unstaple|staple
unstatesmanlike|statesmanlike
unsteadily|steadily
unsteadiness|steadiness
unsteady|steady
unstimulating|stimulating
unstoppable|stoppable
unstrain|strain,tense
unstrap|strap
unstratified language|stratified language
unstratified|stratified
unstressed|stressed
unstring|string
unstructured|structured
unstuck|stuck
unstudied|studied
unstuff|stuff
unstylish|stylish,fashionable
unsubdivided|compound
unsubmissive|servile
unsubstantial|substantial
unsuccessful person|achiever
unsuccessful|successful
unsuccessfully|successfully
unsuitability|suitableness,suitability
unsuitableness|suitableness,suitability
unsuitably|appropriately,suitably
unsupervised|supervised
unsupported|supported,supported
unsupportive|supportive
unsure|sure,certain
unsurmountable|surmountable
unsurprised|surprised
unsurprising|surprising
unsusceptibility|susceptibility
unsusceptible|susceptible
unsuspected|suspected
unswept|swept
unsworn|sworn
unsyllabic|syllabic
unsymbolic|representative
unsymmetrically|symmetrically
unsympathetic|sympathetic
unsympathetically|sympathetically
unsystematic|systematic
unsystematically|systematically
untactful|tactful
untagged|labeled
untalented|talented
untamed|tame
untangle|knot,ravel
untangled|tangled
untanned|tanned
untapped|tapped
untechnical|technical
untempered|tempered
unthankful|grateful
untheatrical|theatrical
unthematic|thematic
unthinkable|thinkable
unthinking|thoughtfully
unthinkingly|thoughtfully
unthoughtfulness|thoughtfulness
untidiness|tidiness
untidy|tidy
untie|tie
untied|tied,laced
untimbered|timbered
untimeliness|opportuneness,timeliness,seasonableness
untipped|tipped
untitled|titled
untouched|touched,moved
untoughened|tough
untraceable|traceable
untraditional|traditional
untrained|trained
untranslatable|translatable
untraveled|traveled
untravelled|traveled
untreated|treated
untrimmed|trimmed
untroubled|troubled,insecure
untrustiness|trustiness,trustworthiness
untrustworthiness|trustiness,trustworthiness
untrustworthy|trustworthy
untrusty|trustworthy
untruth|truth
untruthful|truthful
untruthfully|truthfully
untruthfulness|truthfulness
untucked|tucked
untune|tune
untuneful|tuneful
unturned|turned
untwine|twine
untwist|twist
untypical|typical
untypicality|typicality
untypically|typically
ununderstandably|intelligibly
ununderstood|understood
unusefulness|usefulness,utility
unusual|usual,familiar
unusually|unremarkably
unusualness|usualness
unvaried|varied
unvariedness|variedness
unvarying|multiform,varied
unveil|veil
unveiled|veiled
unventilated|ventilated
unvoiced|voiced
unvoluntary|voluntary
unwanted|wanted
unwarily|warily
unwariness|wariness
unwary|wary
unwaxed|waxed
unweaned|weaned
unwearable|wearable
unweave|weave
unwebbed|webbed
unwelcome|welcome
unwellness|wellness
unwholesome|wholesome
unwholesomeness|wholesomeness
unwieldy|wieldy
unwilling|willing
unwillingly|willingly
unwillingness|willingness
unwind|tense,strain,tense,wind
unwire|wire
unwisely|wisely
unwiseness|wisdom
unwitting|witting
unwittingly|advertently,wittingly,knowingly
unwomanly|womanly
unwooded|wooded
unworldly|worldly
unworthiness|worthiness,appropriateness
unworthy|worthy
unwoven|woven
unwrap|wrap
unwrapped|wrapped
unwrinkled|furrowed,wrinkled
unwritten|written
unyoke|yoke
unzip|zip up
up the stairs|downstairs
up|down,downwardly,downward,downwards,down
upbeat|ill-being
upchuck|keep down
upgrade|descent,demote,downgrade
uphold|discontinue
upland|lowland
uplift|depress
upload|download
upmarket|downmarket
upper limit|minimum
upper-case letter|lowercase
uppercase|lowercase
upper-class|lower-class,middle-class
upright|unerect
uprightly|dishonorably
uprise|sit down,lie down,turn in,go to bed,set,fall
upriver|downstream,downriver
upstage|downstage
upstair|downstairs
upstairs|downstairs
upstream|downstream,downstream,downriver
uptick|downtick
uptime|downtime
uptown|downtown
upward|downwardly,downward,downwards,down
upwardly|downwardly,downward,downwards,down
